user_id,product,price,purchase_date,country,payment_method
7c65c7dd-8ad4-402c-8778-0f837ebd738f,Laptop,1827.46,2026-02-20,Pakistan,credit_card
a2711ef0-07d0-40f2-a522-1a86b220b47b,Tablet,1727.24,2026-02-08,Lao People's Democratic Republic,credit_card
7d67ceee-505e-416e-91a2-0529ecaaf8ef,Phone,1758.53,2026-01-01,United States Virgin Islands,crypto
b3b6e084-35ec-40f4-8a80-bd35f9ff52b2,Camera,1226.97,2026-03-02,French Southern Territories,crypto
bcd88d8e-701b-49ef-90ed-c4adfdf51bd9,Phone,13.63,2026-01-21,Montenegro,paypal
fee4a7bf-081e-4958-a825-f8def1ef7f73,Laptop,830.72,2026-01-21,Taiwan,crypto
c50c465a-3f2d-4276-a0ee-5c1f381badf8,Phone,231.65,2026-02-10,Ireland,credit_card
a800b25d-44a3-46bf-bece-a7cb93f47a9d,Phone,1966.55,2026-02-25,New Zealand,paypal
cd18b2a8-037d-4c43-bc3d-95685b524c7f,Laptop,752.98,2026-02-26,Slovenia,crypto
aeec6612-4ca1-45b1-a5d1-dc1349e1345c,Laptop,950.28,2026-02-06,Serbia,credit_card
38e054d5-c582-428d-9123-c56427a9f14b,Laptop,809.47,2026-02-10,Tunisia,credit_card
b17f0836-4284-473f-b0f9-dee9d0359f11,Laptop,1231.31,2026-01-12,Montenegro,credit_card
960b370f-8dc4-4bc4-a2a2-c85cce9b37ba,Laptop,1828.92,2026-01-08,Croatia,credit_card
ef49bc73-e2d8-4f26-a61f-887b6f13bbe6,Laptop,340.14,2026-01-31,Grenada,credit_card
ae52a161-5c7b-45d1-be9f-94a0953cc5c6,Phone,1513.08,2026-01-04,Fiji,credit_card
6d26b64a-082a-4910-ad74-424462a796f8,Laptop,1182.24,2026-01-01,Puerto Rico,crypto
0152d36f-de6d-4c56-95f4-439daef8b417,Tablet,60.57,2026-02-08,Anguilla,crypto
9adc011e-3cd3-4f21-a4e0-71de0149601d,Tablet,1274.92,2026-02-18,United Arab Emirates,paypal
e24cc97a-d3d6-43c7-9c11-7dc45333350c,Camera,133.29,2026-02-24,Slovakia (Slovak Republic),paypal
75e67a08-7acd-4628-96c4-03473ea05269,Tablet,362.21,2026-01-08,Greenland,crypto
03fcaf93-985f-428d-a187-4331ff8f1751,Tablet,536.1,2026-03-01,American Samoa,credit_card
f5979551-45c6-4597-9a86-ca61fe9f9644,Tablet,1950.27,2026-02-03,Liberia,crypto
48ccec05-d92c-40f3-8881-106aeaefdbb9,Laptop,1006.29,2026-01-17,Martinique,crypto
0cab4914-0853-4260-97e5-966359e4789e,Phone,1681.96,2026-03-07,Vietnam,crypto
086cb6fc-d67e-41a9-9e16-b61969815880,Tablet,959.71,2026-01-08,Austria,crypto
1dcf6d95-b234-4c23-89e2-ee964482f6a5,Camera,149.46,2026-01-05,New Caledonia,credit_card
faab7996-3f89-4db7-9253-7a4e5f28abc0,Laptop,1736.51,2026-01-02,Svalbard & Jan Mayen Islands,crypto
9b7356b2-5f5f-4543-ae08-e720e950d9b6,Tablet,165.0,2026-01-19,Ukraine,credit_card
ebe28d2e-1452-4580-b0d0-69e4137e55e7,Tablet,566.43,2026-01-17,Iceland,paypal
d2c4feb8-528b-40e4-ab71-00a8feac0035,Camera,1659.57,2026-01-24,Malta,credit_card
e7ca2752-0b50-474b-8b13-dcde80bd7b3b,Camera,520.21,2026-02-15,Solomon Islands,crypto
450ed6fc-a66b-4e53-87d9-67170d44b323,Phone,236.65,2026-03-02,Bolivia,paypal
0c74603c-6396-4727-9159-5d816163d228,Laptop,23.76,2026-01-15,Venezuela,credit_card
8a3fbd9a-7971-401e-ba0b-2d2e5cb15592,Laptop,1981.52,2026-01-30,Hong Kong,credit_card
ec415b7a-079e-4661-b954-bdfe4251ce52,Laptop,86.56,2026-01-09,Svalbard & Jan Mayen Islands,paypal
d19f6840-ebcf-4f35-8860-e00f5ceda539,Phone,881.66,2026-03-04,Belarus,paypal
fd08e745-c6ae-4240-bfb8-81910a22a1f8,Laptop,596.69,2026-02-10,Nauru,paypal
32682fdd-b088-4c07-87a0-7a5a67bc259c,Laptop,852.92,2026-02-20,Iraq,credit_card
1a825855-5506-4b43-8c43-75cd2a5fc553,Laptop,342.75,2026-01-07,Nauru,credit_card
302434f2-7f62-4a15-b4c8-76aa429e9c06,Tablet,1632.45,2026-03-02,Jamaica,credit_card
b5a395c8-1d51-4fc9-9b75-f7b0e866a71b,Laptop,1925.61,2026-02-24,Saint Vincent and the Grenadines,paypal
e5171fd3-54b1-49ca-9081-2cc29a1ab164,Phone,180.63,2026-02-07,Madagascar,paypal
5b50a1c8-0d08-44a4-9ee8-6b1aa86b53f3,Tablet,379.15,2026-01-27,Western Sahara,paypal
ce77b45f-aa20-48b1-8690-16734aeffece,Camera,1122.23,2026-01-02,Dominican Republic,paypal
44040ab3-b05d-4f38-8585-4328b450f19e,Phone,1513.28,2026-02-14,Saudi Arabia,paypal
0751dab8-18bb-46c4-9255-469eb2712d05,Camera,590.68,2026-02-19,Turkmenistan,credit_card
9c29df8a-a32d-4f2e-87d6-edd841a1dcab,Laptop,644.05,2026-02-18,Swaziland,credit_card
543aaa34-aa76-4bcd-8beb-fc01b6460b57,Phone,614.48,2026-02-13,Netherlands Antilles,credit_card
b922cc8f-509a-4acb-809e-affac5522e23,Tablet,598.58,2026-01-03,Mongolia,credit_card
2c0c61f8-0d6f-40e6-b852-901056bc3c47,Tablet,1467.28,2026-02-08,New Caledonia,crypto
1a4af8fe-6dca-413b-b520-a3101bceec57,Camera,1555.27,2026-02-04,Colombia,paypal
843fe597-ab21-4b25-9bb9-0c0bfa9bf207,Camera,343.05,2026-01-03,Jordan,crypto
998dc781-ec94-435e-99b2-ae6f4e284451,Phone,1572.51,2026-02-28,British Virgin Islands,paypal
e81d61f4-e7eb-48af-81ed-71d1caa70f2f,Phone,304.08,2026-02-11,Slovenia,crypto
b3ddee55-3e43-4aa6-981d-42f15986690e,Tablet,976.24,2026-01-25,Nepal,crypto
f6036d4c-ebbb-4b27-8ff7-e2376cd17f44,Phone,1893.1,2026-02-19,Fiji,credit_card
60d3b88a-9649-4a6c-947d-9a095c2a6f64,Laptop,766.08,2026-02-24,Greece,crypto
face32bc-5b12-45cf-acae-b211fc605250,Phone,1779.64,2026-03-04,Uruguay,paypal
54c9d1bb-ceb5-4565-b4d8-cd90a6f2fb67,Laptop,38.33,2026-01-09,Guyana,paypal
cb0cd6dc-0bf1-4cc3-9793-6052ee97bc55,Tablet,179.29,2026-01-08,Afghanistan,credit_card
12d4d39d-cb8e-4631-96a2-7a352a9d6f97,Tablet,495.91,2026-01-08,Aruba,credit_card
6694c476-cef5-464f-98a9-6874abe19eca,Phone,213.3,2026-02-18,Mozambique,credit_card
2553022b-aa8c-43cc-9693-8a748f52f41d,Tablet,1828.61,2026-01-06,Haiti,credit_card
3fd73a29-efd9-48ec-9563-2d1d391034c6,Camera,1125.22,2026-01-09,Northern Mariana Islands,credit_card
31528640-e2e9-4e3f-8d3a-d2fa51c6312a,Phone,1919.47,2026-01-06,Burkina Faso,paypal
13ef87fd-e765-404e-ab83-d197a4ac901d,Laptop,46.39,2026-03-03,Grenada,credit_card
333eecc6-e04c-4169-87a0-98e73be5d8e9,Camera,1344.19,2026-01-17,Aruba,paypal
4de3e3c3-5cb6-40d2-a366-3b51920c1fff,Laptop,1544.49,2026-01-08,United States Minor Outlying Islands,paypal
ecb0a53d-3c29-4aaa-840b-190c41c15700,Laptop,749.47,2026-01-12,Uzbekistan,paypal
cd383a9f-a6a9-4dd0-bd60-7a9243b06f36,Laptop,1695.14,2026-01-22,Wallis and Futuna,crypto
b11221a0-b831-4daa-841e-ba49ff79154e,Camera,1800.98,2026-01-31,Ghana,crypto
59d68649-ecd8-4645-a52e-9ea5aa209cdd,Tablet,1316.05,2026-01-18,Cameroon,credit_card
687217df-7fa2-437d-812d-1af57c16b25f,Laptop,967.9,2026-01-17,Jersey,credit_card
5ec275ab-72e8-4012-b9dd-fc2c356ec64f,Phone,361.98,2026-01-24,Burundi,crypto
1f8a6f6d-db18-4016-9727-1725096f37bb,Camera,1089.45,2026-02-08,Liberia,crypto
4f72e74d-268d-4b64-b459-4b50966ede68,Laptop,78.31,2026-02-05,Benin,credit_card
b02362ce-0609-4941-9f31-267563bd1280,Laptop,1031.04,2026-01-31,Mauritius,paypal
850ab01e-9d44-43c3-96c5-ee81b35aa315,Tablet,1364.32,2026-02-27,Indonesia,paypal
2d5373c8-a9e2-4899-b52d-d05f7df7d30a,Laptop,666.68,2026-03-05,Mauritius,crypto
c082b5c4-fb29-4040-9222-a9137170268e,Camera,937.62,2026-01-08,Montserrat,paypal
fe41d22d-5242-41ba-a32d-34fa609c449d,Camera,774.48,2026-02-22,Uruguay,credit_card
bdd0e103-dd5c-46d6-bea6-43b4e77f7fe8,Phone,989.35,2026-01-06,Cape Verde,paypal
58035d5a-e516-4f2d-a10f-b7f5988d688d,Phone,537.19,2026-01-02,Vanuatu,crypto
669c4374-a3d4-4346-a67f-81c821d59e0a,Phone,1688.25,2026-01-19,Mauritius,paypal
3ac57ed8-c2f5-42f5-9f4e-74e922323baf,Camera,1461.07,2026-01-10,Guinea-Bissau,paypal
3e9b5b56-271c-4bf0-a7b4-a876e32271cd,Laptop,1338.06,2026-01-17,Gambia,paypal
7c127f1a-e98a-4f8a-89bf-d5a4991b8e09,Tablet,699.76,2026-01-26,Kiribati,credit_card
87384879-7564-4c47-9d37-39383153acb3,Tablet,1835.53,2026-02-24,Jamaica,paypal
06578379-70c1-47d6-9e53-809623fe5d4b,Phone,1994.38,2026-01-05,New Zealand,paypal
1853ec0e-4ba9-4951-8d36-f127b2774ffb,Phone,1305.69,2026-01-02,Austria,paypal
6d8ea5b3-0057-45f4-8528-1e2a9fb0745c,Camera,596.21,2026-02-27,Cape Verde,credit_card
5e8730eb-d781-47a4-ab41-3385d7e5c6d1,Laptop,268.69,2026-01-26,Bouvet Island (Bouvetoya),paypal
8a89d354-eaa2-4583-9660-ce1aec7aface,Phone,47.99,2026-01-23,Venezuela,crypto
e2468ee8-d7ce-4755-ab34-ebde0fad9741,Phone,1707.01,2026-01-22,Tuvalu,credit_card
db739cfd-7830-4555-9e65-1dba20022208,Laptop,195.56,2026-01-02,Syrian Arab Republic,paypal
8a8bbf3a-27fd-4610-a5f2-8d2a1a71afc9,Tablet,554.7,2026-02-13,Zambia,paypal
055534c3-c5c9-4ba7-857a-3459238c777d,Phone,1893.28,2026-02-08,Paraguay,credit_card
baac98fa-d645-490e-b7ce-452c6dc50112,Camera,366.28,2026-01-16,Cote d'Ivoire,crypto
f31d4f7f-7df0-4cba-a45d-96415417dc50,Laptop,896.02,2026-01-26,Antarctica (the territory South of 60 deg S),paypal
4dad62c8-a663-4293-8b9f-4e015089f650,Phone,714.97,2026-01-09,Costa Rica,paypal
d2aec66e-bc2f-4e1f-8c4c-6acba0922725,Phone,889.85,2026-01-27,Faroe Islands,crypto
c829034d-e5a5-4bbd-a596-aba769a8b069,Phone,984.49,2026-01-17,Cameroon,crypto
668cce63-4a06-4896-b5af-67170ebe5048,Tablet,1183.78,2026-02-17,Anguilla,crypto
bad7f032-4627-4d73-9a34-d9a8ca352454,Laptop,1901.12,2026-01-15,Saint Vincent and the Grenadines,crypto
da41e1e1-6ce5-43e5-bae4-24e43a9ed3b3,Camera,866.61,2026-02-20,New Zealand,credit_card
33bd0002-b86a-42f2-8648-db10da33f022,Laptop,1994.19,2026-01-16,Fiji,crypto
0babb870-190f-4bb6-ab72-a545c362f9a2,Phone,167.55,2026-01-21,Antarctica (the territory South of 60 deg S),credit_card
d9c27a0e-bbe9-4659-9465-07110f361701,Camera,580.48,2026-01-15,Bermuda,credit_card
dce7f40f-b5fa-4551-88de-4a255a3e22f3,Laptop,1662.09,2026-02-05,Russian Federation,paypal
62e3a8a6-39f1-4bdd-818d-adfb93cb9914,Laptop,1310.31,2026-01-10,Kiribati,credit_card
bf7408c3-1819-4a5c-a238-da6c3b5dabfd,Tablet,1401.13,2026-02-05,Ukraine,paypal
a2d84906-62a3-4f09-859f-58e4b6f67a3c,Camera,1488.95,2026-01-18,Costa Rica,crypto
52b031f6-ad33-42ce-9662-87b9dbdf3fa4,Laptop,1888.21,2026-01-14,Indonesia,credit_card
aebed2d4-09f5-4362-9996-f7e4deb2fe86,Laptop,1486.04,2026-03-01,Sao Tome and Principe,crypto
633ca882-24e6-49be-a2b6-609beaa98ea5,Camera,1272.88,2026-01-24,United States of America,credit_card
34b44b79-ce52-4fa9-8b3b-3d9c1d3dae08,Tablet,327.09,2026-01-02,Georgia,credit_card
dce94194-62a3-44f0-b6ad-1da0b80027cf,Phone,1217.51,2026-03-02,Trinidad and Tobago,credit_card
2a7823a1-3a8d-493a-bf51-f056f984e9ad,Camera,1845.25,2026-02-01,Reunion,credit_card
943d82c3-8df5-4708-a513-ed94b0f123f7,Tablet,1700.47,2026-01-26,Georgia,credit_card
ad1158f4-afa4-4fa0-a6a5-0c0361a6835f,Laptop,877.18,2026-02-25,Burkina Faso,credit_card
27cbc450-7fab-48cc-b90f-39bdf3ab09f0,Tablet,1785.52,2026-01-04,United States of America,crypto
53c38e3d-c938-4e8f-88f1-71b303643b7e,Tablet,85.93,2026-03-04,French Southern Territories,paypal
a83a0125-246d-4cbe-bad2-b9c7dc810e84,Phone,1151.57,2026-01-08,Switzerland,paypal
6731b70f-06e6-4a80-ae85-71aac9f0b555,Laptop,1845.16,2026-01-01,Saint Lucia,credit_card
40d83a52-8f6d-4a61-bb12-c81fa54093b6,Tablet,519.2,2026-01-12,Serbia,paypal
c5503804-81f4-4917-9205-40a810ef8b6b,Tablet,630.92,2026-01-02,Australia,paypal
9d693abd-436c-4b15-add9-fb700a022ff3,Tablet,1621.37,2026-03-02,Australia,credit_card
f6590365-dc9e-40b7-9447-d042cbf362fe,Laptop,242.22,2026-01-26,Luxembourg,paypal
dfbf89b7-b2f1-46b5-8edb-dc5fb2b0cd6a,Camera,553.15,2026-01-08,Palestinian Territory,credit_card
30826aea-b43c-41f6-9dc6-bb6dbefcb4c9,Phone,1194.37,2026-01-19,Israel,paypal
96f5096d-b9c7-4aa0-bcdb-3fddd5e24980,Camera,1002.53,2026-02-05,Northern Mariana Islands,credit_card
441ab580-a47f-4e18-8564-e13db7641d3c,Laptop,65.94,2026-02-27,Saint Martin,crypto
2e6d09bb-0870-45c7-9b91-dc063ec81aae,Tablet,693.68,2026-02-02,Italy,credit_card
591af19b-22eb-4eb5-a397-e34979800a04,Tablet,132.47,2026-03-07,Cuba,credit_card
876bbab1-ad68-4336-9eac-38e62af81c11,Phone,1381.11,2026-03-06,Ukraine,credit_card
7001302a-00f2-45ad-8716-f344a7d49817,Laptop,201.02,2026-02-18,British Indian Ocean Territory (Chagos Archipelago),paypal
b9092d8e-2633-4a79-835f-150d819b729d,Laptop,935.28,2026-02-09,Malawi,paypal
048cd4ac-1184-4b77-a809-33edec26fb22,Camera,823.76,2026-02-05,Seychelles,credit_card
4cf4d6fd-e037-4592-9f26-1ed9912d06b3,Camera,230.25,2026-02-27,Jamaica,credit_card
248394d2-d6c8-466e-871d-2e9283424996,Tablet,173.27,2026-02-20,North Macedonia,crypto
1c668d9a-aa20-4278-950e-cbef8d7536e5,Laptop,366.19,2026-03-07,Palestinian Territory,paypal
8e06e31d-6738-4649-86bf-6359ae31a58b,Phone,1556.38,2026-02-20,Burkina Faso,crypto
1823312c-b61f-41e3-98f0-77fd02539bc1,Camera,1662.92,2026-03-03,British Virgin Islands,credit_card
6ce93e8f-19c7-41c8-882b-16d6dad4a68b,Tablet,1749.85,2026-01-09,Falkland Islands (Malvinas),crypto
3720d12a-c363-4d4a-99ff-ea7d16d77f62,Tablet,1134.8,2026-02-26,Qatar,credit_card
f36659b2-fe68-44f6-a5b9-ec6c15e44b9e,Camera,1464.17,2026-02-27,Saint Vincent and the Grenadines,crypto
2a8a2366-6e6c-4b03-89c5-caad161848c3,Tablet,266.19,2026-03-06,Iraq,credit_card
6553e1ad-d02a-4d72-aca5-43b4067393cb,Phone,1988.79,2026-01-22,Iraq,crypto
3d99ba8d-6d5a-4524-8f57-6051be1d2d88,Tablet,1514.63,2026-01-21,Trinidad and Tobago,crypto
b501660c-9de1-4f12-954d-b21847c78778,Laptop,1790.5,2026-01-20,Philippines,credit_card
c03ddf3f-1c95-4e01-ab94-bd2085d3b549,Laptop,340.18,2026-01-02,Saint Pierre and Miquelon,crypto
019e9009-b0eb-4e84-a6f8-53eec0a225bd,Camera,439.84,2026-02-13,Swaziland,credit_card
2d0076c9-7bd5-49c7-a38a-36ed421b5e36,Camera,736.11,2026-01-23,Greece,paypal
2c3d3a8b-2ad3-43db-a186-3ee112e50bf7,Tablet,1448.34,2026-02-15,Andorra,credit_card
169798eb-a0ef-4174-aec5-dcb42626df8b,Camera,1112.81,2026-02-06,Libyan Arab Jamahiriya,crypto
5571d364-9c43-4c6f-b45a-0ab3bb970553,Tablet,389.98,2026-01-30,United States Virgin Islands,credit_card
be1ace38-e397-4f1a-8f61-53ee46f3bb88,Camera,836.32,2026-02-07,Kyrgyz Republic,crypto
f4d9948c-4440-4cfc-b6df-961f41570938,Phone,1062.05,2026-01-28,Western Sahara,paypal
2c7b6357-9e04-49c5-bafb-31895d313fb7,Camera,579.3,2026-01-08,Cameroon,credit_card
4f18a7aa-2e9c-4837-b4b2-4d6c2c6c0680,Phone,1916.97,2026-01-10,Saint Lucia,crypto
6fb97b50-afca-4ee5-9537-3ed90322176d,Laptop,1218.09,2026-01-08,New Caledonia,credit_card
924ecf57-010c-4d3a-971a-9756ff8ea25f,Tablet,1952.41,2026-02-28,Greece,paypal
cc93a6dd-6551-45b9-8b7a-37960964f4c3,Camera,767.69,2026-01-08,Canada,credit_card
9ab742d7-495b-4910-8b18-660d7c43c2d6,Phone,305.5,2026-01-04,French Guiana,crypto
a0b11bf4-bcba-413d-afbf-844922c82b0c,Tablet,1636.67,2026-01-07,Anguilla,crypto
05f9a503-9920-42bc-b30b-68c51b7bd81e,Laptop,1564.39,2026-01-06,Brazil,crypto
0cf37663-df98-4d25-82a2-c5434ebd7fed,Laptop,217.64,2026-02-19,Yemen,credit_card
1c63caaf-c509-4dee-925c-ac35a2103fd3,Camera,1100.44,2026-02-21,Niger,credit_card
d1925fa1-f27f-4605-96b4-f8b367c2b508,Laptop,1737.34,2026-01-22,Maldives,credit_card
0cb98eb6-c8f3-453e-8591-000f7a948a0d,Laptop,1546.4,2026-03-05,Burkina Faso,credit_card
720a3d3b-f3e1-427e-9360-1c3e9d977b67,Phone,1724.02,2026-01-01,Niger,credit_card
9523c00a-348a-4324-930e-da198271aa82,Camera,358.59,2026-01-01,Honduras,paypal
e99c510d-dcc8-4e2d-a60c-f0edc6e0134d,Phone,1374.45,2026-03-03,Ukraine,credit_card
00dfb42c-b26f-47b9-8153-5d5d3c09667a,Camera,342.82,2026-02-26,Namibia,crypto
0ce372a4-681e-4ad9-9e5a-878ad1da721b,Camera,73.09,2026-02-10,Poland,paypal
e59fabcc-fba3-4f29-9e30-7af2cce4ffc3,Camera,1152.23,2026-01-24,British Virgin Islands,credit_card
a2f094f1-cbdf-4335-ad56-21a06b4e9ca6,Tablet,964.15,2026-01-15,Angola,crypto
816c0090-4e85-45f5-9961-af2f1570b347,Camera,1805.82,2026-02-24,Marshall Islands,paypal
37cc127f-ba57-414d-806e-a3422851b3eb,Laptop,1864.61,2026-02-08,El Salvador,credit_card
37e4d2cf-f287-442d-8bfc-1fbafadedd67,Phone,517.87,2026-01-05,Sri Lanka,credit_card
7f8940d2-6617-45ff-b1f4-740ef9c7f9fd,Phone,1048.88,2026-02-06,Azerbaijan,paypal
ee7ebec5-acf2-4dd4-9768-5df9b987696a,Camera,1279.59,2026-02-22,French Southern Territories,paypal
cdd33679-ba1f-4fb5-b80a-9fbb0e35ea10,Laptop,1665.84,2026-02-10,British Indian Ocean Territory (Chagos Archipelago),paypal
eff441d8-ee49-425c-9fc1-0070c85892cd,Camera,664.26,2026-02-25,Rwanda,credit_card
8a028ed7-5d76-4976-915b-38c03fc2e615,Phone,1725.92,2026-01-05,Uruguay,credit_card
ff7af004-dcba-47b4-9cff-42159708ee47,Camera,1763.63,2026-02-23,Falkland Islands (Malvinas),credit_card
69e7dc7c-52fd-4440-bafe-c72108a53891,Laptop,95.75,2026-01-06,Hungary,crypto
460495f3-d16f-4f9b-b7b5-4666525ecf14,Phone,1052.03,2026-01-19,Cocos (Keeling) Islands,paypal
48f38776-b3a2-4079-bf45-0dd05b1b7946,Camera,619.58,2026-03-04,Congo,paypal
97c567f0-73bd-4bf5-80f2-f8161214d937,Laptop,925.05,2026-01-29,Liberia,credit_card
64e77340-7f9c-4aee-967a-4de38ff3c79f,Tablet,287.62,2026-02-10,Kiribati,crypto
445c085d-85cf-4cbd-900f-f133c16862e3,Tablet,1228.85,2026-01-03,Gabon,credit_card
2fdf6d99-229f-44d3-a390-4a503c15cea1,Laptop,1253.2,2026-01-03,Uganda,paypal
90f7e7f2-e27c-44ab-b1b8-1cf89fafb243,Tablet,649.72,2026-02-22,Pakistan,crypto
c0f7a5bf-15a6-469e-856b-94d4aaf6a4c9,Camera,1013.77,2026-01-02,Argentina,credit_card
1eb4752c-3cea-4a8a-bc4b-d7dc80cb90b8,Camera,425.58,2026-02-04,Israel,paypal
a1aab6d2-7897-4d3f-9858-5a068d43aaa4,Laptop,167.17,2026-02-24,Yemen,paypal
05cf681d-5d2e-4fed-b1be-8cb9f4391130,Tablet,966.17,2026-01-30,Cook Islands,crypto
d1176a8c-a23c-4653-a25f-b9131d33c32a,Camera,1932.45,2026-01-10,Bhutan,crypto
624d597f-efc3-4b9e-9448-f8f049847a52,Camera,220.91,2026-02-18,Gambia,crypto
dbdaa477-d058-4e4a-b121-f8cebcb0ad16,Tablet,1710.02,2026-03-01,Mongolia,credit_card
3257045c-e6d6-43f0-a917-0ffb4bfff058,Phone,392.84,2026-01-24,Iraq,crypto
e878c20a-f63a-4f5c-abae-b9d322018f48,Tablet,1054.69,2026-02-04,Burundi,paypal
c7af3eab-5948-4767-a769-bf96c53d6479,Tablet,553.18,2026-02-08,Armenia,credit_card
dcd852ba-4a1d-4851-9298-2cc8d80f670a,Tablet,493.21,2026-02-13,Holy See (Vatican City State),credit_card
19dee966-f942-48fc-8a30-e00ec313682f,Camera,1777.12,2026-02-19,Paraguay,paypal
cdbb6b7f-b4ac-4d6a-a831-90ff934c9648,Tablet,1747.78,2026-01-12,Serbia,credit_card
28209bff-33d3-4c19-b6f4-d591a6350776,Laptop,1675.34,2026-01-17,Dominican Republic,crypto
3de84138-c76e-48b9-8da4-27d7ef9fd324,Camera,1138.82,2026-02-15,Hungary,credit_card
4e63ae3d-f97d-4b5c-abca-ffe4b1e25315,Phone,1392.37,2026-02-12,Saint Kitts and Nevis,crypto
5c7ebbb9-4c3d-426b-8326-b21f1b347a43,Phone,339.78,2026-02-11,Ecuador,crypto
fd9d2c1f-cae7-4644-9a05-93b66dc01b12,Phone,1711.41,2026-03-05,Myanmar,paypal
36ad343a-3d1a-4a24-b28a-3397c42b27eb,Phone,1107.66,2026-03-03,Turkmenistan,crypto
ec63613f-1c2d-4e94-ba7d-fd3a46d19cef,Camera,1012.52,2026-01-27,Latvia,credit_card
0245a14a-fd99-4dc4-8373-492b237b7c44,Tablet,1086.71,2026-01-08,United States Minor Outlying Islands,credit_card
1d5f8a76-18e5-4cc7-a2a5-af0f8c2326e2,Tablet,313.9,2026-02-24,United Kingdom,paypal
8179a670-d1ba-4b9f-a352-dd1a4f472daf,Phone,727.06,2026-03-01,Vietnam,credit_card
d5d3d0de-32a0-4aa4-b7dd-25e9d3a44238,Camera,1343.39,2026-02-23,Timor-Leste,crypto
65a9cd2e-324c-486d-afd4-4d4208b2c07e,Phone,1064.01,2026-01-26,Bulgaria,paypal
49160c3b-b1b8-411e-b278-bed842730193,Phone,1871.51,2026-02-12,Kazakhstan,crypto
5ab05e92-055d-4d7f-820a-20b87fa32839,Tablet,733.22,2026-01-18,Guernsey,crypto
d17ee1f4-e930-4fe9-b6a4-6a199d8d62db,Tablet,1831.46,2026-01-29,Uganda,credit_card
4de7c1dc-3e5c-48de-869d-7e06edf41428,Tablet,972.35,2026-02-17,Liechtenstein,paypal
810781f9-ae6f-469a-8dca-58bea8ba888a,Laptop,541.1,2026-02-21,Slovenia,crypto
1214f2ca-67e9-4c45-8cac-33a820130d79,Laptop,1049.34,2026-02-05,Syrian Arab Republic,crypto
be541c83-ac90-4c29-a965-7514ed05df07,Tablet,512.17,2026-01-21,Georgia,paypal
3f948bbe-7971-477a-8c9d-ac1e6bcdf98c,Phone,1354.39,2026-01-17,Cape Verde,crypto
3816b108-00e9-4f9a-8143-a19ff8cc9f42,Laptop,1284.89,2026-01-24,Palau,credit_card
f6f2d1a5-0a39-4dee-be70-0de071afadf9,Laptop,1076.75,2026-01-08,Pakistan,credit_card
97546903-e19d-4dd6-9dea-96e09ad556d8,Camera,1440.97,2026-02-27,Germany,crypto
6b9455d9-3b3c-4329-98b6-43741bff41b6,Laptop,395.63,2026-02-01,Qatar,crypto
3bf1a779-c744-4ecb-bb50-ccd4dd6425e4,Tablet,1014.5,2026-01-10,Portugal,credit_card
790087c3-2a5f-41a6-af0e-8971e977ef39,Laptop,310.82,2026-01-10,Costa Rica,paypal
681efb99-bea7-4e53-8357-492f9067c6ab,Phone,1663.19,2026-01-10,Oman,credit_card
fd376c41-c2b8-4686-85ca-5151adb13b6a,Phone,791.55,2026-01-28,New Caledonia,paypal
f9c72654-7150-443c-b121-6498aa3b0553,Camera,193.59,2026-01-06,Palestinian Territory,crypto
72c0fe8d-001b-43ee-af79-2fa5ca5d79a4,Camera,1195.06,2026-02-24,Vanuatu,paypal
d3695cc9-c07a-4186-bf8b-fd68f46a5c11,Tablet,467.9,2026-01-19,Burundi,credit_card
20b45516-b79f-493b-a160-d3b7aedea205,Tablet,746.97,2026-02-21,New Zealand,credit_card
1c10505d-4d22-4bb9-9308-9c7a8c28474b,Tablet,1800.23,2026-02-02,Andorra,crypto
918a55ce-483d-460c-9887-f661da7c15ce,Tablet,1745.2,2026-01-05,Bermuda,paypal
a706df84-1de0-4fe2-bbd3-548dfd764fb4,Phone,928.36,2026-02-10,Equatorial Guinea,credit_card
ead9b38e-2127-4765-bbb2-fbe0a864f224,Laptop,1096.13,2026-03-01,Isle of Man,crypto
8a010f21-2c17-4f01-9b48-33821cc30f3d,Tablet,1334.82,2026-02-03,Benin,paypal
496fde4c-009c-40eb-972e-c9aaba7fd457,Phone,1577.1,2026-02-21,Christmas Island,credit_card
5ea6d1bd-e802-4309-825c-87047b38c8d2,Tablet,1328.03,2026-03-01,Samoa,credit_card
85b2c392-ddbe-4cf0-b1f8-856a10fc442c,Laptop,507.24,2026-02-01,Sri Lanka,credit_card
9536e067-e9fe-4d82-81f3-8cd2d9224be1,Tablet,1507.35,2026-01-15,Slovakia (Slovak Republic),crypto
631c889c-80fd-47fc-afd9-94943335a183,Camera,1866.06,2026-01-11,Jordan,credit_card
5799330c-84c8-4f25-848e-1b36125254e3,Laptop,1366.75,2026-01-26,Aruba,crypto
264ef5b4-f7fc-4234-8dcb-f88a4697232a,Phone,152.59,2026-02-19,Gabon,paypal
eb4140c5-ea7b-4cbb-998e-87540a7678cd,Phone,1160.99,2026-02-01,Suriname,paypal
2ea77b65-2d72-4597-9bf6-ff67e9e8e58a,Laptop,1820.46,2026-01-17,Nigeria,crypto
7b6a7a74-6be8-4b7d-8ab9-60c9c92fdd7c,Phone,1094.19,2026-02-13,United Arab Emirates,paypal
f42ee137-a5c0-40c0-bf19-62e089264f53,Laptop,382.16,2026-01-04,China,paypal
